id,title,url,image_url,local_image,prompt,score,scraped_at,scored_at
1691,東京迪士尼樂園,https://uniform.wingzero.tw/zh-TW/ai-photo/1691,https://farm66.static.flickr.com/65535/54957072211_819cb368ef_b.jpg,1691_東京迪士尼樂園.jpg,東京迪士尼樂園,,2025-12-26T10:51:05.497721,
1690,三重伊勢神宮,https://uniform.wingzero.tw/zh-TW/ai-photo/1690,https://farm66.static.flickr.com/65535/54957248438_6cc779d548_b.jpg,1690_三重伊勢神宮.jpg,三重伊勢神宮,,2025-12-26T10:51:07.711081,
1689,希洛唯姿勢制服女孩,https://uniform.wingzero.tw/zh-TW/ai-photo/1689,https://farm66.static.flickr.com/65535/54956972494_d011aa5693_b.jpg,1689_希洛唯姿勢制服女孩.jpg,希洛唯姿勢制服女孩,,2025-12-26T10:51:09.922842,
1688,希洛唯姿勢制服女孩,https://uniform.wingzero.tw/zh-TW/ai-photo/1688,https://farm66.static.flickr.com/65535/54956732656_93ebdfc735_b.jpg,1688_希洛唯姿勢制服女孩.jpg,希洛唯姿勢制服女孩,,2025-12-26T10:51:12.854047,
1687,跪姿,https://uniform.wingzero.tw/zh-TW/ai-photo/1687,https://farm66.static.flickr.com/65535/54957001835_406d47407e_b.jpg,1687_跪姿.jpg,,,2025-12-26T10:51:18.228626,
1686,跪姿,https://uniform.wingzero.tw/zh-TW/ai-photo/1686,https://farm66.static.flickr.com/65535/54955803017_c22db49386_b.jpg,1686_跪姿.jpg,,,2025-12-26T10:51:23.130529,
1685,彎腰姿勢,https://uniform.wingzero.tw/zh-TW/ai-photo/1685,https://farm66.static.flickr.com/65535/54956690606_059d7ca15e_b.jpg,1685_彎腰姿勢.jpg,彎腰姿勢,,2025-12-26T10:51:26.068841,
1684,橫躺,https://uniform.wingzero.tw/zh-TW/ai-photo/1684,https://farm66.static.flickr.com/65535/54956690601_d93fcc8321_b.jpg,1684_橫躺.jpg,,,2025-12-26T10:51:31.008806,
1683,性感坐姿,https://uniform.wingzero.tw/zh-TW/ai-photo/1683,https://farm66.static.flickr.com/65535/54956998480_014de31c55_b.jpg,1683_性感坐姿.jpg,性感坐姿,,2025-12-26T10:51:33.956551,
1682,ANA（全日本空輸）のCAがゴルフをしている,https://uniform.wingzero.tw/zh-TW/ai-photo/1682,https://farm66.static.flickr.com/65535/54956819924_81f15a95a1_b.jpg,1682_ANA（全日本空輸）のCAがゴルフをしている.jpg,ANA（全日本空輸）のCAがゴルフをしている,,2025-12-26T10:51:36.068556,
1681,跳繩OL,https://uniform.wingzero.tw/zh-TW/ai-photo/1681,https://farm66.static.flickr.com/65535/54955521552_e27a437435_b.jpg,1681_跳繩OL.jpg,跳繩OL,,2025-12-26T10:51:38.587915,
1680,跳繩OL,https://uniform.wingzero.tw/zh-TW/ai-photo/1680,https://farm66.static.flickr.com/65535/54956654349_670877dba5_b.jpg,1680_跳繩OL.jpg,跳繩OL,,2025-12-26T10:51:41.411140,
1679,雙馬尾制服女孩,https://uniform.wingzero.tw/zh-TW/ai-photo/1679,https://farm66.static.flickr.com/65535/54956545380_b258c933af_b.jpg,1679_雙馬尾制服女孩.jpg,雙馬尾制服女孩,,2025-12-26T10:51:44.244240,
1678,Say Hi,https://uniform.wingzero.tw/zh-TW/ai-photo/1678,https://farm66.static.flickr.com/65535/54956419203_235260bb13_b.jpg,1678_Say Hi.jpg,Say Hi,,2025-12-26T10:51:46.352999,
1677,跳繩OL,https://uniform.wingzero.tw/zh-TW/ai-photo/1677,https://farm66.static.flickr.com/65535/54956337353_0442b75ae0_b.jpg,1677_跳繩OL.jpg,"日本年輕（27歲）女性上班族，斜45度角側面全身照，白襯衫，脖子繫有紅白相間的領巾，黑短裙，包臀黑絲襪，高跟鞋，深色頭髮挽成優雅髮髻，皮膚白皙，素雅淡妝，金色細條狀耳環、胸口金色小十字架金屬項鍊。
公園一隅，晨間，石板地板，女主角表情專注，臉上保持輕鬆微笑，皮膚微微冒汗，正在練習花式跳繩（挺胸，膝蓋以上身體保持筆直），動態瞬間停格，耳環及胸口項鍊隨著跳躍而跳動，雙腳一前一後離地。
太陽斜照，陽光透過樹梢間隙灑在女主角身上及地板上，女主角旁邊的石桌上放著女主角的早餐：總匯三明治和一杯外帶咖啡杯。周圍有其他正在做晨間運動的人群。
畫面氣氛靜謐。",,2025-12-26T10:51:48.494091,
1676,黑板畫海賊女帝漢考克,https://uniform.wingzero.tw/zh-TW/ai-photo/1676,https://farm66.static.flickr.com/65535/54956680041_09fcc98214_b.jpg,1676_黑板畫海賊女帝漢考克.jpg,"{
  ""意圖"": ""以單一動畫角色為主題的特定黑板藝術作品進行寫實紀錄，捕捉該媒介在教室情境中短暫的特質。"",
  ""框架"": {
    ""aspect_ratio"": ""4:3"",
    ""構圖"": ""一個聚焦於黑板壁畫的中景鏡頭。構圖中將教師的桌子置於前景以增加比例，單一角色的藝術作品主導背景空間。"",
    ""style_mode"": ""documentary_realism、注重質感、氛圍自然主義""
  },
  ""主旨"": {
    ""primary_subject"": ""一幅大型、精緻的粉筆畫，描繪《海賊王》的海賊女帝「波雅．漢考克」在標準綠色教室黑板上。"",
    ""visual_details"": ""插圖展現漢考克以自信傲然的站姿示人，微抬下巴，流露高傲美貌與不可一世的魅力。黑色及腰長髮以細膩的深色粉筆層次描繪，髮尾略帶飄動感。她身穿招牌的紅色旗袍式暴露服，深V設計與大腿側開衩以紅、粉、白色粉筆刻畫出光澤與布料的柔軟。胸前及裙襬的金色與孔雀羽毛圖案以亮黃色點綴，呈現華麗細節。外搭披風般的白色海賊斗篷，以流暢白色與灰色粉筆線呈現布料折線。她一手放在腰側，另一手高舉，指尖流轉著以粉紅與白色粉筆繪製的愛心能量，象徵她的甜甜果實能力。臉部特徵保留她美艷的紫羅蘭雙眸與心形耳環，細緻陰影表現出立體感與尊貴氣場。"",
    ""medium_texture"": ""影像保留粉筆顆粒感與細緻粉塵痕跡。陰影與交叉陰影筆觸強調布料起伏、身形曲線與髮絲層次。局部彩粉混合在綠色黑板上產生柔和過渡，尤其是在肌膚與愛心光效中。"",
    ""surrounding_elements"": ""角色左側以白色粉筆直排書寫：「海賊女帝 波雅・漢考克」，呈現強烈主題識別。""
  },
  ""環境"": {
    ""地點"": ""標準的日本學校教室。"",
    ""foreground_elements"": ""一張木製教師桌位於前景下方，桌上散落著紅、粉、白、黃粉筆棒，以及一個粉筆擦，邊緣覆有粉塵。"",
    ""background_elements"": ""綠色黑板橫跨整個畫面，被金屬粉筆盤框住底部。側牆面以米白色灰泥呈現，搭配一個小型喇叭箱，暗示一般教室配置。"",
    ""氛圍"": ""靜謐無人，保留作品創作後剛完成的安靜與神聖感，彷彿令人敬畏海賊女帝的存在感。""
  },
  ""閃電"": {
    ""類型"": ""教室環境光擴散。"",
    ""品質"": ""由頭頂螢光燈的均勻照明與左側窗戶自然光混合，光線柔和無眩光，突顯粉筆質感與紅色禮服的華麗。"",
    ""color_temperature"": ""中性白色約 5000K，準確呈現漢考克膚色、紅色禮服與白色披風。"",
    ""方向"": ""上方且略微正面。""
  },
  ""攝影機"": {
    ""sensor_format"": ""35mm 全片幅數位感光元件"",
    ""鏡頭"": ""35mm 定焦鏡頭"",
    ""光圈"": ""f/5.6"",
    ""depth_of_field"": ""適度景深，確保黑板畫作清晰，前景桌面略微柔化。"",
    ""shutter_speed"": ""1/60 秒"",
    ""iso"": ""400"",
    ""camera_position"": ""站立並與黑板中心等高，後退至可完整框住畫作與桌子的位置。""
  },
  ""否定"": {
    ""內容"": ""多角色、男性角色、死柄木、綠谷、過度卡通化、紙張質感、油畫效果、亂序構圖、魚眼視角、極端低角度。"",
    ""風格"": ""無過度飽和、無雜訊模糊、無暗角過度。""
  }
}",,2025-12-26T10:51:50.821859,
1675,養老溪谷,https://uniform.wingzero.tw/zh-TW/ai-photo/1675,https://farm66.static.flickr.com/65535/54954671623_94a75c993c_b.jpg,1675_養老溪谷.jpg,養老溪谷,,2025-12-26T10:51:54.436268,
1674,船橋安徒生公園,https://uniform.wingzero.tw/zh-TW/ai-photo/1674,https://farm66.static.flickr.com/65535/54954671628_40d474877e_b.jpg,1674_船橋安徒生公園.jpg,船橋安徒生公園,,2025-12-26T10:51:57.160786,
1673,香取神宮,https://uniform.wingzero.tw/zh-TW/ai-photo/1673,https://farm66.static.flickr.com/65535/54954790980_8b9c978952_b.jpg,1673_香取神宮.jpg,香取神宮,,2025-12-26T10:51:59.776823,
1672,東京迪士尼樂園,https://uniform.wingzero.tw/zh-TW/ai-photo/1672,https://farm66.static.flickr.com/65535/54954671608_69ee0a5e29_b.jpg,1672_東京迪士尼樂園.jpg,東京迪士尼樂園,,2025-12-26T10:52:02.291078,
1671,成田山新勝寺,https://uniform.wingzero.tw/zh-TW/ai-photo/1671,https://farm66.static.flickr.com/65535/54954729814_7cc2fa6326_b.jpg,1671_成田山新勝寺.jpg,成田山新勝寺,,2025-12-26T10:52:04.245371,
1670,犬吠崎,https://uniform.wingzero.tw/zh-TW/ai-photo/1670,https://farm66.static.flickr.com/65535/54954729819_5d12dc1d44_b.jpg,1670_犬吠崎.jpg,,,2025-12-26T10:52:10.283762,
1669,九十九里濱,https://uniform.wingzero.tw/zh-TW/ai-photo/1669,https://farm66.static.flickr.com/65535/54954729849_44dac0585f_b.jpg,1669_九十九里濱.jpg,九十九里濱,,2025-12-26T10:52:12.618264,
1668,衣服陳列,https://uniform.wingzero.tw/zh-TW/ai-photo/1668,https://farm66.static.flickr.com/65535/54954655631_13df4e3aa4_b.jpg,1668_衣服陳列.jpg,"對人物的穿搭進行視覺拆解，將每件單品以高品質商品照形式單獨呈現。拆解內容必須包含：


外層與中層服飾： 所有可見衣物與配件。


→ 這些元素必須以 客觀、平鋪式設計示意圖 呈現，強調材質與結構，而非人體形狀。


包含材質細節特寫（如布料紋理、皮革質感、金屬細節）以強化設計品質的呈現。


美術與排版規範：

整體風格： 必須為 超擬真攝影風格

絕不可包含插畫、動漫風或手繪元素。

布局： 以整潔、均衡、模組化拼貼方式排版，背景採白色色調。


風格需達到高階時尚技術文件的專業呈現，不用有文字。",,2025-12-26T10:52:14.628635,
1667,馬尾水手服,https://uniform.wingzero.tw/zh-TW/ai-photo/1667,https://farm66.static.flickr.com/65535/54953607612_6cf0fa2bfb_b.jpg,1667_馬尾水手服.jpg,"畫面中是一位年輕日本女性坐在金屬高腳椅上。
她有著柔順的深棕色長髮，綁成高馬尾，髮尾微微捲曲，前方留有空氣劉海與兩側鬢髮，營造輕柔氣質。

她穿著類似水手服風格的服飾：

上衣是灰色長袖，袖口與領口有深藍色滾邊

胸前有蝴蝶結細節

下半身是深藍色百褶裙

配戴黑色半透明絲襪

腳穿黑色高跟鞋

姿勢端正優雅，身體微微斜側朝向鏡頭，雙腿自然交疊，一隻手輕放在大腿上，另一隻手抬起碰觸下巴，眼神略帶沉思或輕柔的注視感。

背景是一間大型、工業風的空曠室內空間，牆壁略顯老舊，整排巨大落地窗讓自然光大量灑入。
光線柔和明亮，形成漂亮的側光，拉出乾淨的陰影，使整體氛圍安靜、清新、略帶文青感。

構圖以中距離側坐視角呈現，人像佔畫面主要位置，背景乾淨不雜亂。",,2025-12-26T10:52:16.650853,
1666,九種視角,https://uniform.wingzero.tw/zh-TW/ai-photo/1666,https://farm66.static.flickr.com/65535/54953488362_dc69558618_b.jpg,1666_九種視角.jpg,"分析輸入影像的整體構圖。識別所有存在的關鍵主體（無論是單人、群體/情侶、車輛還是特定物體）及其空間關係/互動。 生成一張連貫的 3x3

網格「底片印樣（Contact Sheet）」，展示在同一環境中完全是這些主體的 9 個不同鏡頭。

你必須調整標準的電影鏡頭類型以適應內容（例如，如果是群體，保持群體在一起；如果是物體，構圖包含整個物體）：

第 1 行（建立場景）：

* 大遠景 (ELS)： 主體在廣闊的環境中顯得很渺小。

* 全景 (LS)： 完整的主體或群體從上到下可見（從頭到腳 / 從車輪到車頂）。

* 中遠景 (美式鏡頭/四分之三側面)： 構圖從膝蓋以上（針對人物）或 3/4 視角（針對物體）。

第 2 行（核心畫面）： 4. 中景 (MS)： 構圖從腰部以上（或物體的中心核心）。聚焦於互動/動作。 5. 中特寫 (MCU)： 構圖從胸部以上。主要主體的親密構圖。 6. 特寫 (CU)： 緊湊構圖於臉部或物體的「正面」。

第 3 行（細節與角度）： 7. 大特寫 (ECU)： 強烈聚焦於關鍵特徵（眼睛、手、標誌、紋理）的微距細節。 8. 低角度鏡頭 (仰視/蟲眼)： 從地面仰望主體（壯觀/英雄感）。 9. 高角度鏡頭 (俯視/鳥瞰)： 從上方俯瞰主體。

確保嚴格的一致性： 所有 9 個面板中必須是相同的人物/物體、相同的服裝和相同的光線。景深應逼真地變化（特寫鏡頭中的背景虛化）。




一個包含 9 個面板的專業 3x3 電影分鏡網格。 該網格以全面的焦距範圍展示輸入影像中的特定主體/場景。 頂行：

寬廣環境鏡頭，全視圖，3/4 裁切（膝上景）。 中間行： 腰部以上視圖，胸部以上視圖，臉部/正面特寫。 底行： 微距細節，低角度，高角度。

所有畫格均具有照片般逼真的紋理，一致的電影級調色，以及針對所分析的主體或物體特定數量的正確構圖。",,2025-12-26T10:52:19.390437,
1665,九種視角,https://uniform.wingzero.tw/zh-TW/ai-photo/1665,https://farm66.static.flickr.com/65535/54954561598_c9ba868b03_b.jpg,1665_九種視角.jpg,"分析輸入影像的整體構圖。識別所有存在的關鍵主體（無論是單人、群體/情侶、車輛還是特定物體）及其空間關係/互動。 生成一張連貫的 3x3

網格「底片印樣（Contact Sheet）」，展示在同一環境中完全是這些主體的 9 個不同鏡頭。

你必須調整標準的電影鏡頭類型以適應內容（例如，如果是群體，保持群體在一起；如果是物體，構圖包含整個物體）：

第 1 行（建立場景）：

* 大遠景 (ELS)： 主體在廣闊的環境中顯得很渺小。

* 全景 (LS)： 完整的主體或群體從上到下可見（從頭到腳 / 從車輪到車頂）。

* 中遠景 (美式鏡頭/四分之三側面)： 構圖從膝蓋以上（針對人物）或 3/4 視角（針對物體）。

第 2 行（核心畫面）： 4. 中景 (MS)： 構圖從腰部以上（或物體的中心核心）。聚焦於互動/動作。 5. 中特寫 (MCU)： 構圖從胸部以上。主要主體的親密構圖。 6. 特寫 (CU)： 緊湊構圖於臉部或物體的「正面」。

第 3 行（細節與角度）： 7. 大特寫 (ECU)： 強烈聚焦於關鍵特徵（眼睛、手、標誌、紋理）的微距細節。 8. 低角度鏡頭 (仰視/蟲眼)： 從地面仰望主體（壯觀/英雄感）。 9. 高角度鏡頭 (俯視/鳥瞰)： 從上方俯瞰主體。

確保嚴格的一致性： 所有 9 個面板中必須是相同的人物/物體、相同的服裝和相同的光線。景深應逼真地變化（特寫鏡頭中的背景虛化）。




一個包含 9 個面板的專業 3x3 電影分鏡網格。 該網格以全面的焦距範圍展示輸入影像中的特定主體/場景。 頂行：

寬廣環境鏡頭，全視圖，3/4 裁切（膝上景）。 中間行： 腰部以上視圖，胸部以上視圖，臉部/正面特寫。 底行： 微距細節，低角度，高角度。

所有畫格均具有照片般逼真的紋理，一致的電影級調色，以及針對所分析的主體或物體特定數量的正確構圖。",,2025-12-26T10:52:20.870188,
1664,Sitting Pose,https://uniform.wingzero.tw/zh-TW/ai-photo/1664,https://farm66.static.flickr.com/65535/54954412513_4baacef075_b.jpg,1664_Sitting Pose.jpg,Sitting Pose,,2025-12-26T10:52:22.943153,
1663,Sitting Pose,https://uniform.wingzero.tw/zh-TW/ai-photo/1663,https://farm66.static.flickr.com/65535/54954531950_46c3022fd9_b.jpg,1663_Sitting Pose.jpg,Sitting Pose,,2025-12-26T10:52:25.033093,
1662,冬季制服,https://uniform.wingzero.tw/zh-TW/ai-photo/1662,https://farm66.static.flickr.com/65535/54954148351_1413bab87f_b.jpg,1662_冬季制服.jpg,冬季制服,,2025-12-26T10:52:27.797960,
1661,日本學校教室,https://uniform.wingzero.tw/zh-TW/ai-photo/1661,https://farm66.static.flickr.com/65535/54954307988_d880ec9ef4_b.jpg,1661_日本學校教室.jpg,日本學校教室,,2025-12-26T10:52:30.741163,
1660,日本學校教室,https://uniform.wingzero.tw/zh-TW/ai-photo/1660,https://farm66.static.flickr.com/65535/54954358599_03cd53c2dc_b.jpg,1660_日本學校教室.jpg,日本學校教室,,2025-12-26T10:52:32.886772,
1659,日本學校教室,https://uniform.wingzero.tw/zh-TW/ai-photo/1659,https://farm66.static.flickr.com/65535/54954416000_775d6bf985_b.jpg,1659_日本學校教室.jpg,日本學校教室,,2025-12-26T10:52:34.784568,
1658,日本學校教室,https://uniform.wingzero.tw/zh-TW/ai-photo/1658,https://farm66.static.flickr.com/65535/54953223852_964b859c19_b.jpg,1658_日本學校教室.jpg,日本學校教室,,2025-12-26T10:52:36.650688,
1657,日本學校教室,https://uniform.wingzero.tw/zh-TW/ai-photo/1657,https://farm66.static.flickr.com/65535/54953223822_fba11f42f8_b.jpg,1657_日本學校教室.jpg,日本學校教室,,2025-12-26T10:52:38.514345,
1656,中間服,https://uniform.wingzero.tw/zh-TW/ai-photo/1656,https://farm66.static.flickr.com/65535/54953517949_336e708dec_b.jpg,1656_中間服.jpg,,,2025-12-26T10:52:43.883103,
1655,OL,https://uniform.wingzero.tw/zh-TW/ai-photo/1655,https://farm66.static.flickr.com/65535/54953407669_3f6da39fe4_b.jpg,1655_OL.jpg,,,2025-12-26T10:52:48.283082,
1654,OL,https://uniform.wingzero.tw/zh-TW/ai-photo/1654,https://farm66.static.flickr.com/65535/54953452925_20513b3a20_b.jpg,1654_OL.jpg,,,2025-12-26T10:52:54.061081,
1653,OL,https://uniform.wingzero.tw/zh-TW/ai-photo/1653,https://farm66.static.flickr.com/65535/54953338388_60a585796b_b.jpg,1653_OL.jpg,,,2025-12-26T10:53:01.573687,
1652,制服女孩,https://uniform.wingzero.tw/zh-TW/ai-photo/1652,https://farm66.static.flickr.com/65535/54953143916_b1bbc895a2_b.jpg,1652_制服女孩.jpg,制服女孩,,2025-12-26T10:53:04.231504,
1651,OL,https://uniform.wingzero.tw/zh-TW/ai-photo/1651,https://farm66.static.flickr.com/65535/54953143911_be64ce5fc4_b.jpg,1651_OL.jpg,,,2025-12-26T10:53:11.166167,
1650,教室制服女孩,https://uniform.wingzero.tw/zh-TW/ai-photo/1650,https://farm66.static.flickr.com/65535/54953419700_ae17d64878_b.jpg,1650_教室制服女孩.jpg,教室制服女孩,,2025-12-26T10:53:13.632432,
1649,坐姿,https://uniform.wingzero.tw/zh-TW/ai-photo/1649,https://farm66.static.flickr.com/65535/54952231497_933f8f7dde_b.jpg,1649_坐姿.jpg,,,2025-12-26T10:53:20.857096,
1648,坐姿,https://uniform.wingzero.tw/zh-TW/ai-photo/1648,https://farm66.static.flickr.com/65535/54953360544_7b008f7d21_b.jpg,1648_坐姿.jpg,,,2025-12-26T10:53:28.559644,
1647,Standing pose,https://uniform.wingzero.tw/zh-TW/ai-photo/1647,https://farm66.static.flickr.com/65535/54953335889_c003a90576_b.jpg,1647_Standing pose.jpg,Standing pose,,2025-12-26T10:53:31.298056,
1646,Standing pose,https://uniform.wingzero.tw/zh-TW/ai-photo/1646,https://farm66.static.flickr.com/65535/54952200612_7c42aff850_b.jpg,1646_Standing pose.jpg,Standing pose,,2025-12-26T10:53:33.448850,
1645,Standing pose,https://uniform.wingzero.tw/zh-TW/ai-photo/1645,https://farm66.static.flickr.com/65535/54953087976_1bd3d53e42_b.jpg,1645_Standing pose.jpg,Standing pose,,2025-12-26T10:53:36.713696,
1644,Standing pose,https://uniform.wingzero.tw/zh-TW/ai-photo/1644,https://farm66.static.flickr.com/65535/54953087961_334cc62b32_b.jpg,1644_Standing pose.jpg,Standing pose,,2025-12-26T10:53:39.198735,
1643,踢足球,https://uniform.wingzero.tw/zh-TW/ai-photo/1643,https://farm66.static.flickr.com/65535/54953335959_a626597939_b.jpg,1643_踢足球.jpg,,,2025-12-26T10:53:45.886036,
1642,投手準備動作,https://uniform.wingzero.tw/zh-TW/ai-photo/1642,https://farm66.static.flickr.com/65535/54952200627_c0bda8db4a_b.jpg,1642_投手準備動作.jpg,投手準備動作,,2025-12-26T10:53:48.288979,
1641,Sitting Pose,https://uniform.wingzero.tw/zh-TW/ai-photo/1641,https://farm66.static.flickr.com/65535/54953080681_fae1ce4108_b.jpg,1641_Sitting Pose.jpg,Sitting Pose,,2025-12-26T10:53:50.289203,
1640,Sitting Pose,https://uniform.wingzero.tw/zh-TW/ai-photo/1640,https://farm66.static.flickr.com/65535/54953080686_16f65da6d8_b.jpg,1640_Sitting Pose.jpg,Sitting Pose,,2025-12-26T10:53:53.675419,
1639,Standing Pose,https://uniform.wingzero.tw/zh-TW/ai-photo/1639,https://farm66.static.flickr.com/65535/54952172112_3ce03a4c6b_b.jpg,1639_Standing Pose.jpg,Standing Pose,,2025-12-26T10:53:56.789396,
1638,Standing Pose,https://uniform.wingzero.tw/zh-TW/ai-photo/1638,https://farm66.static.flickr.com/65535/54953356040_7a42e2215f_b.jpg,1638_Standing Pose.jpg,Standing Pose,,2025-12-26T10:53:58.815092,
1637,Pose,https://uniform.wingzero.tw/zh-TW/ai-photo/1637,https://farm66.static.flickr.com/65535/54952166672_96d682d69a_b.jpg,1637_Pose.jpg,Pose,,2025-12-26T10:54:00.635654,
1636,Pose,https://uniform.wingzero.tw/zh-TW/ai-photo/1636,https://farm66.static.flickr.com/65535/54953237528_2ea1a0b576_b.jpg,1636_Pose.jpg,Pose,,2025-12-26T10:54:03.347560,
1635,Pose,https://uniform.wingzero.tw/zh-TW/ai-photo/1635,https://farm66.static.flickr.com/65535/54953237523_0164da9f6f_b.jpg,1635_Pose.jpg,Pose,,2025-12-26T10:54:06.035439,
1634,squatting,https://uniform.wingzero.tw/zh-TW/ai-photo/1634,https://farm66.static.flickr.com/65535/54953045896_2fa48f8a82_b.jpg,1634_squatting.jpg,squatting,,2025-12-26T10:54:09.172826,
1633,squatting,https://uniform.wingzero.tw/zh-TW/ai-photo/1633,https://farm66.static.flickr.com/65535/54952158082_af2f592911_b.jpg,1633_squatting.jpg,squatting,,2025-12-26T10:54:12.424238,
1632,squatting,https://uniform.wingzero.tw/zh-TW/ai-photo/1632,https://farm66.static.flickr.com/65535/54952158077_b3f942e184_b.jpg,1632_squatting.jpg,squatting,,2025-12-26T10:54:15.641968,
1631,squatting,https://uniform.wingzero.tw/zh-TW/ai-photo/1631,https://farm66.static.flickr.com/65535/54952158057_cae982d4ce_b.jpg,1631_squatting.jpg,squatting,,2025-12-26T10:54:18.677680,
1630,Orz,https://uniform.wingzero.tw/zh-TW/ai-photo/1630,https://farm66.static.flickr.com/65535/54953214368_ffe398bea7_b.jpg,1630_Orz.jpg,,,2025-12-26T10:54:25.604531,
1629,kneeling position / kneeling posture,https://uniform.wingzero.tw/zh-TW/ai-photo/1629,https://farm66.static.flickr.com/65535/54953327385_6817311047_b.jpg,1629_kneeling position _ kneeling p.jpg,kneeling position / kneeling posture,,2025-12-26T10:54:28.444977,
1628,kneeling position / kneeling posture,https://uniform.wingzero.tw/zh-TW/ai-photo/1628,https://farm66.static.flickr.com/65535/54952143072_aa85eab22c_b.jpg,1628_kneeling position _ kneeling p.jpg,kneeling position / kneeling posture,,2025-12-26T10:54:30.945039,
1627,窗邊的制服女孩,https://uniform.wingzero.tw/zh-TW/ai-photo/1627,https://farm66.static.flickr.com/65535/54953010843_58c2a277de_b.jpg,1627_窗邊的制服女孩.jpg,窗邊的制服女孩,,2025-12-26T10:54:34.026702,
1626,窗邊的制服女孩,https://uniform.wingzero.tw/zh-TW/ai-photo/1626,https://farm66.static.flickr.com/65535/54953125170_ab1df3f830_b.jpg,1626_窗邊的制服女孩.jpg,窗邊的制服女孩,,2025-12-26T10:54:36.819616,
1625,黑絲OL,https://uniform.wingzero.tw/zh-TW/ai-photo/1625,https://farm66.static.flickr.com/65535/54952600991_cf1197d24b_b.jpg,1625_黑絲OL.jpg,"畫面中是一位年輕女性，正在室內的藍色沙發上以半跪姿停留。她的上半身微微前傾、雙手扶在沙發靠背附近，同時回頭朝向鏡頭，表情自然、帶有輕柔的凝視。

穿著與外觀：


上衣： 寬鬆的白色襯衫，質感柔軟，袖口微微蓬鬆。

下身： 黑色短裙，剪裁簡潔。

腿部： 黑色薄透絲襪。

髮型： 長直髮，髮絲細柔，下垂於胸前與背部兩側；額前有整齊的齊瀏海。

動作與姿勢：


以膝蓋跪在沙發上，軀幹略向前、頭部向後回望鏡頭。

上半身保持姿勢穩定，姿態柔和但具動感。

場景與構圖：


室內佈景簡潔，有淡灰綠色牆面與木質地板。

沙發為藍色布料材質，搭配淺色抱枕。

背後可見室內裝飾吊燈和綠植，呈現清新生活感。

構圖以三分構圖呈現，人物位於畫面右側，背景留白提升主體突出感。

光線與風格：


光線柔和，像自然光或柔光燈，無強烈陰影。

整體色調清淡、乾淨，帶有日系或韓系居家寫真風格。

氛圍安靜、清新，注重生活感與人物神態。",,2025-12-26T10:54:40.148032,
1624,和服,https://uniform.wingzero.tw/zh-TW/ai-photo/1624,https://farm66.static.flickr.com/65535/54952425873_1ec65ac519_b.jpg,1624_和服.jpg,,,2025-12-26T10:54:48.080539,
1623,Superhero Landing,https://uniform.wingzero.tw/zh-TW/ai-photo/1623,https://farm66.static.flickr.com/65535/54951324332_7162f503f2_b.jpg,1623_Superhero Landing.jpg,Superhero Landing,,2025-12-26T10:54:50.263414,
1622,Superhero Landing,https://uniform.wingzero.tw/zh-TW/ai-photo/1622,https://farm66.static.flickr.com/65535/54951324337_5ff36a58e1_b.jpg,1622_Superhero Landing.jpg,Superhero Landing,,2025-12-26T10:54:53.266368,
1621,Sitting posture,https://uniform.wingzero.tw/zh-TW/ai-photo/1621,https://farm66.static.flickr.com/65535/54952202811_fa11db1d1a_b.jpg,1621_Sitting posture.jpg,Sitting posture,,2025-12-26T10:54:56.203020,
1620,Sitting posture,https://uniform.wingzero.tw/zh-TW/ai-photo/1620,https://farm66.static.flickr.com/65535/54952503675_c7363e0fef_b.jpg,1620_Sitting posture.jpg,Sitting posture,,2025-12-26T10:54:59.569138,
1619,Sitting posture,https://uniform.wingzero.tw/zh-TW/ai-photo/1619,https://farm66.static.flickr.com/65535/54952392583_958fc4eda6_b.jpg,1619_Sitting posture.jpg,Sitting posture,,2025-12-26T10:55:02.484856,
1618,Sitting posture,https://uniform.wingzero.tw/zh-TW/ai-photo/1618,https://farm66.static.flickr.com/65535/54951316787_d546d4e69e_b.jpg,1618_Sitting posture.jpg,Sitting posture,,2025-12-26T10:55:06.069872,
1617,Sitting posture,https://uniform.wingzero.tw/zh-TW/ai-photo/1617,https://farm66.static.flickr.com/65535/54952503690_d0a630b21a_b.jpg,1617_Sitting posture.jpg,Sitting posture,,2025-12-26T10:55:09.474999,
1616,鶴舞之橋,https://uniform.wingzero.tw/zh-TW/ai-photo/1616,https://farm66.static.flickr.com/65535/54951713969_3095a3f4a4_b.jpg,1616_鶴舞之橋.jpg,鶴舞之橋,,2025-12-26T10:55:13.206879,
1615,高山稻荷神社,https://uniform.wingzero.tw/zh-TW/ai-photo/1615,https://farm66.static.flickr.com/65535/54951759650_c81eb1f07b_b.jpg,1615_高山稻荷神社.jpg,高山稻荷神社,,2025-12-26T10:55:16.799126,
1614,恐山,https://uniform.wingzero.tw/zh-TW/ai-photo/1614,https://farm66.static.flickr.com/65535/54951713979_73b9888588_b.jpg,1614_恐山.jpg,,,2025-12-26T10:55:26.384624,
1613,白神山地,https://uniform.wingzero.tw/zh-TW/ai-photo/1613,https://farm66.static.flickr.com/65535/54950575847_7813fd2ce3_b.jpg,1613_白神山地.jpg,白神山地,,2025-12-26T10:55:29.847855,
1612,弘前城,https://uniform.wingzero.tw/zh-TW/ai-photo/1612,https://farm66.static.flickr.com/65535/54951654473_b91595f147_b.jpg,1612_弘前城.jpg,,,2025-12-26T10:55:39.760846,
